evidence_id,run,source_file,round_number,agent_id,agent_group,institution_choice,kind,action,contribution,reputation,shock_occurred,proposal_round,source_path,text,text_length
RB-22-A21-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,22,21,developed,SI,deanonymized_punishment,assigned_punish_total=10000.0,15000000.0,5.12,0,0,rounds[22].agents[21].deanonymized_punishment_reasoning,Punishing free-riders and rewarding generous contributors.,58
RB-22-A21-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,22,21,developed,SI,belief_strategy,institution_choice=SI,15000000.0,5.12,0,0,rounds[22].agents[21].belief_state.institutional_strategy,Most peers follow the SI strategy.,34
RB-22-A21-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,22,21,developed,SI,belief_observations,institution_choice=SI,15000000.0,5.12,0,0,rounds[22].agents[21].belief_state.observations,Low contributors were mostly from SFI and SI institutions.,58
RB-22-A22-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,22,22,developed,SI,institution,institution_choice=SI,20000000.0,7.88,0,0,rounds[22].agents[22].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-22-A22-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,22,22,developed,SI,contribution,contribution=20000000.0,20000000.0,7.88,0,0,rounds[22].agents[22].contribution_reasoning,"Choosing a moderate contribution to balance self-interest and cooperation, given the high marginal return and institutional strategy.",133
RB-22-A22-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,22,22,developed,SI,punishment,assigned_punish_total=15000.0,20000000.0,7.88,0,0,rounds[22].agents[22].punishment_reasoning,"Punish free-riders, reward cooperative agents. Focus on those with significant capabilities but low contributions.",114
RB-22-A22-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,22,22,developed,SI,deanonymized_punishment,assigned_punish_total=15000.0,20000000.0,7.88,0,0,rounds[22].agents[22].deanonymized_punishment_reasoning,"Punish free-riders, reward cooperative agents. Focus on those with significant capabilities but low contributions.",114
RB-22-A22-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,22,22,developed,SI,belief_strategy,institution_choice=SI,20000000.0,7.88,0,0,rounds[22].agents[22].belief_state.institutional_strategy,Most agents follow the SI strategy.,35
RB-22-A22-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,22,22,developed,SI,belief_observations,institution_choice=SI,20000000.0,7.88,0,0,rounds[22].agents[22].belief_state.observations,Low contributors are mostly SFI agents.,39
RB-22-A23-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,22,23,developing,SFI,institution,institution_choice=SFI,4417650.0,5.0,0,0,rounds[22].agents[23].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-22-A23-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,22,23,developing,SFI,contribution,contribution=4417650.0,4417650.0,5.0,0,0,rounds[22].agents[23].contribution_reasoning,Maximizing cumulative payoff requires contributing a significant amount to take advantage of the high MCPR.,107
RB-22-A23-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,22,23,developing,SFI,belief_strategy,institution_choice=SFI,4417650.0,5.0,0,0,rounds[22].agents[23].belief_state.institutional_strategy,Most contributors are using the SI strategy.,44
RB-22-A23-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,22,23,developing,SFI,belief_observations,institution_choice=SFI,4417650.0,5.0,0,0,rounds[22].agents[23].belief_state.observations,Low contributers in SFI and high contributers in SI.,52
RB-22-A24-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,22,24,developed,SI,institution,institution_choice=SI,0.0,7.88,0,0,rounds[22].agents[24].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-22-A24-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,22,24,developed,SI,contribution,contribution=0.0,0.0,7.88,0,0,rounds[22].agents[24].contribution_reasoning,"My marginal return to contributing is low due to a high group size and vulnerability index, making it less beneficial for me to contribute.",139
RB-22-A24-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,22,24,developed,SI,punishment,assigned_punish_total=25000.0,0.0,7.88,0,0,rounds[22].agents[24].punishment_reasoning,"Punished free-riders who did not contribute proportionally to their wealth, while rewarding agents who consistently supported the group.",136
RB-22-A24-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,22,24,developed,SI,deanonymized_punishment,assigned_punish_total=25000.0,0.0,7.88,0,0,rounds[22].agents[24].deanonymized_punishment_reasoning,"Punished free-riders who did not contribute proportionally to their wealth, while rewarding agents who consistently supported the group.",136
RB-22-A24-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,22,24,developed,SI,belief_strategy,institution_choice=SI,0.0,7.88,0,0,rounds[22].agents[24].belief_state.institutional_strategy,Most peers follow the SI strategy.,34
RB-22-A24-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,22,24,developed,SI,belief_observations,institution_choice=SI,0.0,7.88,0,0,rounds[22].agents[24].belief_state.observations,"High contributors are rewarded, while low contributors are penalized.",69
RB-22-A25-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,22,25,developed,SI,institution,institution_choice=SI,15000000.0,5.0,0,0,rounds[22].agents[25].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-22-A25-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,22,25,developed,SI,contribution,contribution=15000000.0,15000000.0,5.0,0,0,rounds[22].agents[25].contribution_reasoning,"High contribution to maximize my cumulative payoff, considering high MCPR and recent contributions from peers.",110
RB-22-A25-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,22,25,developed,SI,punishment,assigned_punish_total=25.0,15000000.0,5.0,0,0,rounds[22].agents[25].punishment_reasoning,"Punishing free-riders Agent 19 and Agent 24 for their low contributions, while rewarding generous contributor Agent 20.",119
RB-22-A25-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,22,25,developed,SI,deanonymized_punishment,assigned_punish_total=25.0,15000000.0,5.0,0,0,rounds[22].agents[25].deanonymized_punishment_reasoning,"Punishing free-riders Agent_ID_19 and Agent_ID_24 for their low contributions, while rewarding generous contributor Agent_ID_20.",128
RB-22-A25-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,22,25,developed,SI,belief_strategy,institution_choice=SI,15000000.0,5.0,0,0,rounds[22].agents[25].belief_state.institutional_strategy,Most peers contribute significantly in the Standard Institutional setting.,74
RB-22-A25-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,22,25,developed,SI,belief_observations,institution_choice=SI,15000000.0,5.0,0,0,rounds[22].agents[25].belief_state.observations,"High contributors are mostly from the Standard Institutional setting, while free-riders are from the Selfish Institutional setting.",131
RB-23-A0-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,0,developed,SI,institution,institution_choice=SI,42000000.0,5.0,0,0,rounds[23].agents[0].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-23-A0-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,0,developed,SI,contribution,contribution=42000000.0,42000000.0,5.0,0,0,rounds[23].agents[0].contribution_reasoning,"Given my high budget and the marginal return to contribution, I choose to contribute a significant amount to maximize my cumulative payoff.",139
RB-23-A0-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,0,developed,SI,punishment,assigned_punish_total=2250.0,42000000.0,5.0,0,0,rounds[23].agents[0].punishment_reasoning,Punished free-riders and rewarded cooperative agents to maintain institutional credibility and long-term climate stability.,123
RB-23-A0-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,0,developed,SI,deanonymized_punishment,assigned_punish_total=2250.0,42000000.0,5.0,0,0,rounds[23].agents[0].deanonymized_punishment_reasoning,Punished free-riders and rewarded cooperative agents to maintain institutional credibility and long-term climate stability.,123
RB-23-A0-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,0,developed,SI,belief_strategy,institution_choice=SI,42000000.0,5.0,0,0,rounds[23].agents[0].belief_state.institutional_strategy,Most contributors follow the SI strategy.,41
RB-23-A0-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,0,developed,SI,belief_observations,institution_choice=SI,42000000.0,5.0,0,0,rounds[23].agents[0].belief_state.observations,"Low contributors mostly use SFI, while high contributors use SI.",64
RB-23-A1-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,1,developing,SFI,institution,institution_choice=SFI,3000000.0,5.12,0,0,rounds[23].agents[1].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-23-A1-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,1,developing,SFI,contribution,contribution=3000000.0,3000000.0,5.12,0,0,rounds[23].agents[1].contribution_reasoning,Contributing a moderate amount to balance immediate resilience needs with long-run cooperation incentives.,106
RB-23-A1-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,1,developing,SFI,belief_strategy,institution_choice=SFI,3000000.0,5.12,0,0,rounds[23].agents[1].belief_state.institutional_strategy,Most peers follow the SFI strategy.,35
RB-23-A1-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,1,developing,SFI,belief_observations,institution_choice=SFI,3000000.0,5.12,0,0,rounds[23].agents[1].belief_state.observations,Low contributors and defectors were observed this round.,56
RB-23-A2-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,2,developing,SFI,institution,institution_choice=SFI,0.0,5.0,0,0,rounds[23].agents[2].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-23-A2-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,2,developing,SFI,contribution,contribution=0.0,0.0,5.0,0,0,rounds[23].agents[2].contribution_reasoning,"Based on my internal beliefs and previous-round peer data, I believe contributing zero maximizes my cumulative payoff over the game.",132
RB-23-A2-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,2,developing,SFI,belief_strategy,institution_choice=SFI,0.0,5.0,0,0,rounds[23].agents[2].belief_state.institutional_strategy,High contributors are rewarded with high contributions.,55
RB-23-A2-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,2,developing,SFI,belief_observations,institution_choice=SFI,0.0,5.0,0,0,rounds[23].agents[2].belief_state.observations,Low contributors in SFI institutions were observed.,51
RB-23-A3-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,3,developing,SFI,institution,institution_choice=SFI,2100000.0,5.0,0,0,rounds[23].agents[3].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-23-A3-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,3,developing,SFI,contribution,contribution=2100000.0,2100000.0,5.0,0,0,rounds[23].agents[3].contribution_reasoning,"Given my institution's past behavior and the high marginal return to contribution, I choose a moderate contribution to balance immediate resilience needs with long-run cooperation incentives.",191
RB-23-A3-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,3,developing,SFI,belief_strategy,institution_choice=SFI,2100000.0,5.0,0,0,rounds[23].agents[3].belief_state.institutional_strategy,Agents in SI contribute more than those in SFI.,47
RB-23-A3-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,3,developing,SFI,belief_observations,institution_choice=SFI,2100000.0,5.0,0,0,rounds[23].agents[3].belief_state.observations,"High contributors are mostly from SI, while low contributors are mostly from SFI.",81
RB-23-A4-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,4,developed,SI,institution,institution_choice=SI,31428571.0,6.2,0,0,rounds[23].agents[4].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-23-A4-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,4,developed,SI,contribution,contribution=31428571.0,31428571.0,6.2,0,0,rounds[23].agents[4].contribution_reasoning,Contribute a fraction of my budget to maintain credibility while minimizing losses.,83
RB-23-A4-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,4,developed,SI,punishment,assigned_punish_total=3000.0,31428571.0,6.2,0,0,rounds[23].agents[4].punishment_reasoning,"Punished free-riders in SI, rewarded high contributors for long-term cooperation.",81
RB-23-A4-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,4,developed,SI,deanonymized_punishment,assigned_punish_total=3000.0,31428571.0,6.2,0,0,rounds[23].agents[4].deanonymized_punishment_reasoning,"Punished free-riders in SI, rewarded high contributors for long-term cooperation.",81
RB-23-A4-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,4,developed,SI,belief_strategy,institution_choice=SI,31428571.0,6.2,0,0,rounds[23].agents[4].belief_state.institutional_strategy,"Most contributors follow the same strategy, but some deviate.",61
RB-23-A4-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,4,developed,SI,belief_observations,institution_choice=SI,31428571.0,6.2,0,0,rounds[23].agents[4].belief_state.observations,Some peers contribute significantly more than others.,53
RB-23-A5-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,5,developing,SFI,institution,institution_choice=SFI,20000000.0,1.36,0,0,rounds[23].agents[5].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-23-A5-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,5,developing,SFI,contribution,contribution=20000000.0,20000000.0,1.36,0,0,rounds[23].agents[5].contribution_reasoning,"Contribute a significant amount to maximize my payoff, considering the high MCPR and previous round data.",105
RB-23-A5-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,5,developing,SFI,belief_strategy,institution_choice=SFI,20000000.0,1.36,0,0,rounds[23].agents[5].belief_state.institutional_strategy,Most peers contribute significantly to SI institutions.,55
RB-23-A5-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,5,developing,SFI,belief_observations,institution_choice=SFI,20000000.0,1.36,0,0,rounds[23].agents[5].belief_state.observations,"High contributors are mostly from SI, while low contributors are from SFI.",74
RB-23-A6-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,6,developed,SI,institution,institution_choice=SI,27409310.0,6.56,0,0,rounds[23].agents[6].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-23-A6-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,6,developed,SI,contribution,contribution=27409310.0,27409310.0,6.56,0,0,rounds[23].agents[6].contribution_reasoning,Contribute at the previous round's group average to maintain cooperation and institutional credibility.,103
RB-23-A6-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,6,developed,SI,punishment,assigned_punish_total=10.0,27409310.0,6.56,0,0,rounds[23].agents[6].punishment_reasoning,Punishing free-riders and rewarding generous contributors to maintain cooperation within the group.,99
RB-23-A6-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,6,developed,SI,deanonymized_punishment,assigned_punish_total=10.0,27409310.0,6.56,0,0,rounds[23].agents[6].deanonymized_punishment_reasoning,Punishing free-riders and rewarding generous contributors to maintain cooperation within the group.,99
RB-23-A6-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,6,developed,SI,belief_strategy,institution_choice=SI,27409310.0,6.56,0,0,rounds[23].agents[6].belief_state.institutional_strategy,Most contributors follow the SI strategy.,41
RB-23-A6-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,6,developed,SI,belief_observations,institution_choice=SI,27409310.0,6.56,0,0,rounds[23].agents[6].belief_state.observations,"Low contributors are mostly from SFI, while high contributors use SI.",69
RB-23-A7-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,7,developed,SI,institution,institution_choice=SI,2110341.0,5.0,0,0,rounds[23].agents[7].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-23-A7-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,7,developed,SI,contribution,contribution=2110341.0,2110341.0,5.0,0,0,rounds[23].agents[7].contribution_reasoning,"I'm choosing a moderate contribution to balance self-interest and cooperation, considering my previous contributions and current MCPR.",134
RB-23-A7-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,7,developed,SI,punishment,assigned_punish_total=3700.0,2110341.0,5.0,0,0,rounds[23].agents[7].punishment_reasoning,"Focused on punishing free-riders and rewarding high contributors in SI, aligning with institutional strategy and internal beliefs.",130
RB-23-A7-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,7,developed,SI,deanonymized_punishment,assigned_punish_total=3700.0,2110341.0,5.0,0,0,rounds[23].agents[7].deanonymized_punishment_reasoning,"Focused on punishing free-riders and rewarding high contributors in SI, aligning with institutional strategy and internal beliefs.",130
RB-23-A7-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,7,developed,SI,belief_strategy,institution_choice=SI,2110341.0,5.0,0,0,rounds[23].agents[7].belief_state.institutional_strategy,Most contributors follow the Standard Institutional (SI) strategy.,66
RB-23-A7-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,7,developed,SI,belief_observations,institution_choice=SI,2110341.0,5.0,0,0,rounds[23].agents[7].belief_state.observations,Low contributors are mostly from the Selfish Institutional Framework (SFI).,75
RB-23-A8-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,8,developing,SFI,institution,institution_choice=SFI,121537.0,5.0,0,0,rounds[23].agents[8].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-23-A8-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,8,developing,SFI,contribution,contribution=121537.0,121537.0,5.0,0,0,rounds[23].agents[8].contribution_reasoning,"Based on past contributions and my institution's strategy, I will contribute a moderate amount to maintain cooperation while avoiding free riding.",146
RB-23-A8-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,8,developing,SFI,belief_strategy,institution_choice=SFI,121537.0,5.0,0,0,rounds[23].agents[8].belief_state.institutional_strategy,"Most peers follow SI, but some defect or free-ride.",51
RB-23-A8-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,8,developing,SFI,belief_observations,institution_choice=SFI,121537.0,5.0,0,0,rounds[23].agents[8].belief_state.observations,"High contributors are mostly in SI, while low contributors are in SFI.",70
RB-23-A9-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,9,developing,SFI,institution,institution_choice=SFI,4945796.0,6.92,0,0,rounds[23].agents[9].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-23-A9-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,9,developing,SFI,contribution,contribution=4945796.0,4945796.0,6.92,0,0,rounds[23].agents[9].contribution_reasoning,"My contribution is based on my past contributions and recent institution choices, which suggest a moderate level of cooperation.",128
RB-23-A9-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,9,developing,SFI,belief_strategy,institution_choice=SFI,4945796.0,6.92,0,0,rounds[23].agents[9].belief_state.institutional_strategy,Most contributors follow the Selfish-Institutional (SI) strategy.,65
RB-23-A9-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,9,developing,SFI,belief_observations,institution_choice=SFI,4945796.0,6.92,0,0,rounds[23].agents[9].belief_state.observations,Low contributors are mostly from the Selfish-Frugal-Institutional (SFI) group.,78
RB-23-A10-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,10,developing,SFI,institution,institution_choice=SFI,378012.0,5.0,0,0,rounds[23].agents[10].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-23-A10-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,10,developing,SFI,contribution,contribution=378012.0,378012.0,5.0,0,0,rounds[23].agents[10].contribution_reasoning,"Following my recent contributions and internal beliefs, I choose a moderate contribution to balance immediate resilience needs against long-run cooperation incentives.",167
RB-23-A10-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,10,developing,SFI,belief_strategy,institution_choice=SFI,378012.0,5.0,0,0,rounds[23].agents[10].belief_state.institutional_strategy,Most contributors are from the SI institution.,46
RB-23-A10-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,10,developing,SFI,belief_observations,institution_choice=SFI,378012.0,5.0,0,0,rounds[23].agents[10].belief_state.observations,Agent 10's contribution is significantly higher than average.,61
RB-23-A11-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,11,developing,SFI,institution,institution_choice=SFI,0.0,1.0,0,0,rounds[23].agents[11].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-23-A11-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,11,developing,SFI,contribution,contribution=0.0,0.0,1.0,0,0,rounds[23].agents[11].contribution_reasoning,Free riding is a self-interested choice given the low marginal return and high vulnerability index.,99
RB-23-A11-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,11,developing,SFI,belief_strategy,institution_choice=SFI,0.0,1.0,0,0,rounds[23].agents[11].belief_state.institutional_strategy,Players cooperate if others contribute.,39
RB-23-A11-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,11,developing,SFI,belief_observations,institution_choice=SFI,0.0,1.0,0,0,rounds[23].agents[11].belief_state.observations,"High contributors are rewarded, low contributors are penalized.",63
RB-23-A12-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,12,developing,SFI,institution,institution_choice=SFI,3000000.0,1.0,0,0,rounds[23].agents[12].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-23-A12-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,12,developing,SFI,contribution,contribution=3000000.0,3000000.0,1.0,0,0,rounds[23].agents[12].contribution_reasoning,"Maximizing my cumulative payoff requires balancing immediate resilience needs against long-run cooperation incentives, and contributing 3 billion aligns with previous rounds' group average contribution.",202
